,Mean,executer,agar,timepoint,plate,serial_num,spot,normalized
462,77.72,ot2,YPD,8,2,3,3,0.9942051603494813
463,77.1,ot2,YPD,8,2,3,4,0.9929680859284444
464,76.202,ot2,YPD,8,2,3,5,0.9948301522232956
465,78.448,ot2,YPD,8,2,4,1,1.0247942521227955
466,76.798,ot2,YPD,8,2,4,2,1.000104180231801
467,76.932,ot2,YPD,8,2,4,3,0.9948403615626332
468,77.496,ot2,YPD,8,2,4,4,0.9963486757521212
469,76.349,ot2,YPD,8,2,4,5,0.9970486451191642
470,78.557,ot2,YPD,8,2,5,1,1.0297155590509897
471,76.588,ot2,YPD,8,2,5,2,1.0029070528769346
472,76.597,ot2,YPD,8,2,5,3,0.9991260565584889
473,76.636,ot2,YPD,8,2,5,4,0.9999869514725264
474,75.773,ot2,YPD,8,2,5,5,1.005266928465294
475,79.977,ot2,YPD,8,2,6,1,1.027321772639692
476,76.958,ot2,YPD,8,2,6,2,1.010836299633536
477,76.467,ot2,YPD,8,2,6,3,1.006581805257546
478,76.459,ot2,YPD,8,2,6,4,1.006993467495522
479,78.666,ot2,YPD,8,2,6,5,1.004853996883223
480,84.978,ot2,YPD,9,1,1,1,1.100665751366474
481,79.38,ot2,YPD,9,1,1,2,1.0312975016564678
482,77.705,ot2,YPD,9,1,1,3,1.009221378011559
483,77.257,ot2,YPD,9,1,1,4,1.00223130310696
484,77.379,ot2,YPD,9,1,1,5,1.00011632415665
485,83.108,ot2,YPD,9,1,2,1,1.079170508109231
486,79.389,ot2,YPD,9,1,2,2,1.0240306477826793
487,78.014,ot2,YPD,9,1,2,3,1.0078937508882084
488,77.438,ot2,YPD,9,1,2,4,1.0035508786480742
489,76.744,ot2,YPD,9,1,2,5,1.0025735822435888
490,83.371,ot2,YPD,9,1,3,1,1.0770055548378763
491,79.287,ot2,YPD,9,1,3,2,1.019702912995949
492,78.31,ot2,YPD,9,1,3,3,1.0065293951312304
493,77.955,ot2,YPD,9,1,3,4,1.003578922975913
494,77.289,ot2,YPD,9,1,3,5,1.002633422411333
495,81.36,ot2,YPD,9,1,4,1,1.0550476560980355
496,78.375,ot2,YPD,9,1,4,2,1.0159176636810243
497,78.003,ot2,YPD,9,1,4,3,1.0044296218081612
498,78.325,ot2,YPD,9,1,4,4,1.0037291437065894
499,78.123,ot2,YPD,9,1,4,5,1.0039581057636704
500,81.461,ot2,YPD,9,1,5,1,1.0518697381333608
501,79.151,ot2,YPD,9,1,5,2,1.01712971291989
502,78.26,ot2,YPD,9,1,5,3,1.0066112726056646
503,77.833,ot2,YPD,9,1,5,4,1.0048932269476076
504,77.925,ot2,YPD,9,1,5,5,1.0040975685183038
505,82.483,ot2,YPD,9,1,6,1,1.039942003404148
506,79.641,ot2,YPD,9,1,6,2,1.0128448067556053
507,78.569,ot2,YPD,9,1,6,3,1.005876328255025
508,78.022,ot2,YPD,9,1,6,4,1.0037049424962052
509,78.99,ot2,YPD,9,1,6,5,1.001762818480425
510,84.755,ot2,YPD,9,2,1,1,1.1096345949909008
511,78.367,ot2,YPD,9,2,1,2,1.0287083223943292
512,76.987,ot2,YPD,9,2,1,3,1.0054328662287288
513,76.578,ot2,YPD,9,2,1,4,1.0014385102265
514,77.598,ot2,YPD,9,2,1,5,1.004140893915474
515,82.385,ot2,YPD,9,2,2,1,1.077956743035838
516,78.222,ot2,YPD,9,2,2,2,1.0173896078558886
517,78.46,ot2,YPD,9,2,2,3,1.001007897322055
518,76.866,ot2,YPD,9,2,2,4,0.9963446881319024
519,76.45,ot2,YPD,9,2,2,5,0.997755213907233
520,82.712,ot2,YPD,9,2,3,1,1.078805269336116
521,79.003,ot2,YPD,9,2,3,2,1.0173326293830562
522,78.011,ot2,YPD,9,2,3,3,0.9979276732375628
523,77.185,ot2,YPD,9,2,3,4,0.994062797826031
524,76.276,ot2,YPD,9,2,3,5,0.9957962348886392
525,80.409,ot2,YPD,9,2,4,1,1.050411495754409
526,77.418,ot2,YPD,9,2,4,2,1.0081781481963796
527,77.122,ot2,YPD,9,2,4,3,0.9972973322470936
528,77.566,ot2,YPD,9,2,4,4,0.9972486500385704
529,76.415,ot2,YPD,9,2,4,5,0.9979105452171074
530,80.474,ot2,YPD,9,2,5,1,1.0548433608598768
531,77.147,ot2,YPD,9,2,5,2,1.0102270644003877
532,76.775,ot2,YPD,9,2,5,3,1.0014478764478765
533,76.709,ot2,YPD,9,2,5,4,1.0009394939781049
534,75.844,ot2,YPD,9,2,5,5,1.0062088728507743
535,81.635,ot2,YPD,9,2,6,1,1.0486191393705846
536,77.472,ot2,YPD,9,2,6,2,1.017587642677945
537,76.637,ot2,YPD,9,2,6,3,1.0088196190451115
538,76.526,ot2,YPD,9,2,6,4,1.0078758824149194
539,78.715,ot2,YPD,9,2,6,5,1.0054799070076388
540,89.844,ot2,YPD,10,1,1,1,1.1636919410408515
541,81.348,ot2,YPD,10,1,1,2,1.0568655727481775
542,78.298,ot2,YPD,10,1,1,3,1.0169231768296645
543,77.373,ot2,YPD,10,1,1,4,1.0037361354349097
544,77.397,ot2,YPD,10,1,1,5,1.0003489724699497
545,87.175,ot2,YPD,10,1,2,1,1.1319811455506357
546,80.958,ot2,YPD,10,1,2,2,1.0442690194257411
547,78.448,ot2,YPD,10,1,2,3,1.0135007687040551
548,77.514,ot2,YPD,10,1,2,4,1.004535793893525
549,76.767,ot2,YPD,10,1,2,5,1.002874051236495
550,87.304,ot2,YPD,10,1,3,1,1.1278129440640745
551,80.586,ot2,YPD,10,1,3,2,1.0364092341328532
552,78.687,ot2,YPD,10,1,3,3,1.0113750289195649
553,78.025,ot2,YPD,10,1,3,4,1.0044800906317186
554,77.297,ot2,YPD,10,1,3,5,1.0027372026048829
555,84.232,ot2,YPD,10,1,4,1,1.0922907346171302
556,79.35,ot2,YPD,10,1,4,2,1.028555873851219
557,78.168,ot2,YPD,10,1,4,3,1.0065542950591688
558,78.373,ot2,YPD,10,1,4,4,1.0043442601942745
559,78.13,ot2,YPD,10,1,4,5,1.0040480627128443
560,84.255,ot2,YPD,10,1,5,1,1.087947420071277
561,80.182,ot2,YPD,10,1,5,2,1.0303785756508776
562,78.507,ot2,YPD,10,1,5,3,1.009788284927842
563,77.862,ot2,YPD,10,1,5,4,1.0052676427298783
564,77.904,ot2,YPD,10,1,5,5,1.0038269743708683
565,84.967,ot2,YPD,10,1,6,1,1.0712601651642186
566,80.42,ot2,YPD,10,1,6,2,1.0227518408770078
567,78.758,ot2,YPD,10,1,6,3,1.0082959928306234
568,78.057,ot2,YPD,10,1,6,4,1.0041551959245634
569,78.973,ot2,YPD,10,1,6,5,1.001547221975625
570,89.721,ot2,YPD,10,2,1,1,1.174650763933439
571,80.296,ot2,YPD,10,2,1,2,1.0540299291152533
572,77.522,ot2,YPD,10,2,1,3,1.0124198456334643
573,76.712,ot2,YPD,10,2,1,4,1.003190877229691
574,77.673,ot2,YPD,10,2,1,5,1.0051114159269132
575,86.588,ot2,YPD,10,2,2,1,1.1329503971109685
576,79.751,ot2,YPD,10,2,2,2,1.0372764518436626
577,78.922,ot2,YPD,10,2,2,3,1.0069021829269849
578,76.937,ot2,YPD,10,2,2,4,0.9972649971483384
579,76.478,ot2,YPD,10,2,2,5,0.9981206442014042
580,86.926,ot2,YPD,10,2,3,1,1.1337680970392592
581,80.719,ot2,YPD,10,2,3,2,1.0394298002755709
582,78.408,ot2,YPD,10,2,3,3,1.0030061530195848
583,77.259,ot2,YPD,10,2,3,4,0.9950158411251062
584,76.286,ot2,YPD,10,2,3,5,0.9959267866001724
585,83.469,ot2,YPD,10,2,4,1,1.0903853690398433
586,78.451,ot2,YPD,10,2,4,2,1.0216304206276858
587,77.371,ot2,YPD,10,2,4,3,1.000517256986202
588,77.613,ot2,YPD,10,2,4,4,0.9978529184880433
589,76.409,ot2,YPD,10,2,4,5,0.997832190662749
590,83.459,ot2,YPD,10,2,5,1,1.0939703761960935
591,78.086,ot2,YPD,10,2,5,2,1.0225231123798548
592,77.025,ot2,YPD,10,2,5,3,1.0047088594385891
593,76.78,ot2,YPD,10,2,5,4,1.0018659394287357
594,75.859,ot2,YPD,10,2,5,5,1.0064078751857353
595,84.346,ot2,YPD,10,2,6,1,1.083442517662171
596,78.333,ot2,YPD,10,2,6,2,1.0288967990227629
597,76.845,ot2,YPD,10,2,6,3,1.011557650032251
598,76.579,ot2,YPD,10,2,6,4,1.0085739121272783
599,78.697,ot2,YPD,10,2,6,5,1.005249980839486
600,95.984,ot2,YPD,11,1,1,1,1.243219438903712
601,84.864,ot2,YPD,11,1,1,2,1.1025451143937328
602,79.557,ot2,YPD,11,1,1,3,1.0332748879797389
603,77.737,ot2,YPD,11,1,1,4,1.0084581954984757
604,77.532,ot2,YPD,11,1,1,5,1.0020938348196975
605,92.914,ot2,YPD,11,1,2,1,1.206502967108595
606,83.878,ot2,YPD,11,1,2,2,1.0819338028532364
607,79.41,ot2,YPD,11,1,2,3,1.0259292275493197
608,77.772,ot2,YPD,11,1,2,4,1.00787932196361
609,76.898,ot2,YPD,11,1,2,5,1.0045854181091356
610,92.875,ot2,YPD,11,1,3,1,1.1997803901304742
611,83.067,ot2,YPD,11,1,3,2,1.0683171500225066
612,79.536,ot2,YPD,11,1,3,3,1.022287344798334
613,78.276,ot2,YPD,11,1,3,4,1.0077114203689637
614,77.384,ot2,YPD,11,1,3,5,1.0038658122097397
615,88.786,ot2,YPD,11,1,4,1,1.1513453932438569
616,81.205,ot2,YPD,11,1,4,2,1.0526008788416918
617,78.612,ot2,YPD,11,1,4,3,1.0122715976255166
618,78.578,ot2,YPD,11,1,4,4,1.0069713201937616
619,78.234,ot2,YPD,11,1,4,5,1.0053845659577203
620,88.806,ot2,YPD,11,1,5,1,1.146712463199215
621,82.087,ot2,YPD,11,1,5,2,1.0548587730345165
622,79.11,ot2,YPD,11,1,5,3,1.0175443109613358
623,78.055,ot2,YPD,11,1,5,4,1.0077594443153357
624,77.986,ot2,YPD,11,1,5,5,1.004883580089425
625,89.113,ot2,YPD,11,1,6,1,1.123532749164723
626,81.943,ot2,YPD,11,1,6,2,1.0421207920540243
627,79.235,ot2,YPD,11,1,6,3,1.0144027653309435
628,78.244,ot2,YPD,11,1,6,4,1.006560835670363
629,79.036,ot2,YPD,11,1,6,5,1.0023461972581198
630,96.0,ot2,YPD,11,2,1,1,1.256857071784868
631,83.734,ot2,YPD,11,2,1,2,1.0991598844841164
632,78.65,ot2,YPD,11,2,1,3,1.0271512713690565
633,77.044,ot2,YPD,11,2,1,4,1.0075325626405816
634,77.89,ot2,YPD,11,2,1,5,1.007919459613344
635,92.549,ot2,YPD,11,2,2,1,1.2109463932903293
636,82.567,ot2,YPD,11,2,2,2,1.07390258177798
637,79.889,ot2,YPD,11,2,2,3,1.019239356476697
638,77.139,ot2,YPD,11,2,2,4,0.9998833411105926
639,76.595,ot2,YPD,11,2,2,5,0.9996476207877631
640,92.916,ot2,YPD,11,2,3,1,1.2118951349941307
641,83.803,ot2,YPD,11,2,3,2,1.0791428976138662
642,79.26,ot2,YPD,11,2,3,3,1.0139050567331431
643,77.454,ot2,YPD,11,2,3,4,0.9975272390078046
644,76.378,ot2,YPD,11,2,3,5,0.9971278623462754
645,88.295,ot2,YPD,11,2,4,1,1.1534291312867408
646,80.432,ot2,YPD,11,2,4,2,1.0474280505274125
647,77.938,ot2,YPD,11,2,4,3,1.007849374765618
648,77.786,ot2,YPD,11,2,4,4,1.000077140653124
649,76.505,ot2,YPD,11,2,4,5,0.9990858635324844
650,88.092,ot2,YPD,11,2,5,1,1.1546991742036965
651,79.874,ot2,YPD,11,2,5,2,1.0459366733886808
652,77.565,ot2,YPD,11,2,5,3,1.0117525826985283
653,76.978,ot2,YPD,11,2,5,4,1.004449547868523
654,75.952,ot2,YPD,11,2,5,5,1.007641689662492
655,88.815,ot2,YPD,11,2,6,1,1.1408477842003857
656,79.997,ot2,YPD,11,2,6,2,1.0507532870108889
657,77.324,ot2,YPD,11,2,6,3,1.01786301946898
658,76.794,ot2,YPD,11,2,6,4,1.0114055420925088
659,78.766,ot2,YPD,11,2,6,5,1.0061313644840713
660,100.661,ot2,YPD,12,1,1,1,1.3037976323083698
661,90.129,ot2,YPD,12,1,1,2,1.170947499707682
662,81.632,ot2,YPD,12,1,1,3,1.0602246899149297
663,78.267,ot2,YPD,12,1,1,4,1.015333722514108
664,77.668,ot2,YPD,12,1,1,5,1.00385162207574
665,97.898,ot2,YPD,12,1,2,1,1.271220994403397
666,88.448,ot2,YPD,12,1,2,2,1.1408817686969532
667,80.955,ot2,YPD,12,1,2,3,1.0458896941978992
668,78.116,ot2,YPD,12,1,2,4,1.0123373593903893
669,77.03,ot2,YPD,12,1,2,5,1.0063098488510327
670,97.888,ot2,YPD,12,1,3,1,1.2645394651853767
671,87.149,ot2,YPD,12,1,3,2,1.1208153816474826
672,80.86,ot2,YPD,12,1,3,3,1.0393049021876044
673,78.582,ot2,YPD,12,1,3,4,1.0116508104071988
674,77.434,ot2,YPD,12,1,3,5,1.0045144384194276
675,94.344,ot2,YPD,12,1,4,1,1.2234195681773974
676,84.23,ot2,YPD,12,1,4,2,1.091811736036398
677,79.21,ot2,YPD,12,1,4,3,1.0199719285594713
678,78.807,ot2,YPD,12,1,4,4,1.0099059384370914
679,78.311,ot2,YPD,12,1,4,5,1.006374092398638
680,94.198,ot2,YPD,12,1,5,1,1.2163369660658023
681,85.16,ot2,YPD,12,1,5,2,1.094348351281195
682,80.06,ot2,YPD,12,1,5,3,1.0297635891235564
683,78.237,ot2,YPD,12,1,5,4,1.0101092261213107
684,78.004,ot2,YPD,12,1,5,5,1.0051155179300837
685,94.605,ot2,YPD,12,1,6,1,1.1927756414297424
686,84.494,ot2,YPD,12,1,6,2,1.0745634673347662
687,79.955,ot2,YPD,12,1,6,3,1.0236205351427474
688,78.463,ot2,YPD,12,1,6,4,1.009378135693519
689,79.069,ot2,YPD,12,1,6,5,1.002764708120379
690,101.041,ot2,YPD,12,2,1,1,1.3228551603147378
691,88.895,ot2,YPD,12,2,1,2,1.166907324757154
692,80.509,ot2,YPD,12,2,1,3,1.0514293923286884
693,77.539,ot2,YPD,12,2,1,4,1.0140058586598315
694,78.151,ot2,YPD,12,2,1,5,1.0112968762131525
695,97.934,ot2,YPD,12,2,2,1,1.2814057859133552
696,86.873,ot2,YPD,12,2,2,2,1.1299083046107825
697,81.455,ot2,YPD,12,2,2,3,1.039218688202498
698,77.397,ot2,YPD,12,2,2,4,1.0032275626069374
699,76.671,ot2,YPD,12,2,2,5,1.0006395030148
700,98.284,ot2,YPD,12,2,3,1,1.2819094821964263
701,88.578,ot2,YPD,12,2,3,2,1.1406312373643073
702,80.614,ot2,YPD,12,2,3,3,1.031225614982155
703,77.717,ot2,YPD,12,2,3,4,1.0009144064085722
704,76.391,ot2,YPD,12,2,3,5,0.9972975795712684
705,94.233,ot2,YPD,12,2,4,1,1.230999346832136
706,83.555,ot2,YPD,12,2,4,2,1.088097408516734
707,78.826,ot2,YPD,12,2,4,3,1.019332479859306
708,77.965,ot2,YPD,12,2,4,4,1.0023785034713295
709,76.511,ot2,YPD,12,2,4,5,0.9991642180868427
710,93.857,ot2,YPD,12,2,5,1,1.230266089920042
711,82.699,ot2,YPD,12,2,5,2,1.0829295759893145
712,78.38,ot2,YPD,12,2,5,3,1.022383387248252
713,77.196,ot2,YPD,12,2,5,4,1.007294126857784
714,75.979,ot2,YPD,12,2,5,5,1.007999893865421
715,94.594,ot2,YPD,12,2,6,1,1.2150802825947336
716,82.57,ot2,YPD,12,2,6,2,1.0845494069588746
717,78.016,ot2,YPD,12,2,6,3,1.0269722379454238
718,77.018,ot2,YPD,12,2,6,4,1.0143557054051209
719,78.73,ot2,YPD,12,2,6,5,1.005671512147766
720,104.233,ot2,YPD,13,1,1,1,1.3500634665699558
721,95.716,ot2,YPD,13,1,1,2,1.243533278767328
722,84.967,ot2,YPD,13,1,1,3,1.103539190856549
723,79.266,ot2,YPD,13,1,1,4,1.0282934423039505
724,77.985,ot2,YPD,13,1,1,5,1.007948817371074
725,101.573,ot2,YPD,13,1,2,1,1.3189414499227383
726,93.781,ot2,YPD,13,1,2,2,1.2096715940458689
727,83.568,ot2,YPD,13,1,2,3,1.0796480756559823
728,78.779,ot2,YPD,13,1,2,4,1.020929448965839
729,77.349,ot2,YPD,13,1,2,5,1.010477223143951
730,101.664,ot2,YPD,13,1,3,1,1.313318692675365
731,92.542,ot2,YPD,13,1,3,2,1.1901742653205585
732,83.207,ot2,YPD,13,1,3,3,1.0694712218194904
733,79.187,ot2,YPD,13,1,3,4,1.019439473718089
734,77.604,ot2,YPD,13,1,3,5,1.0067197675323665
735,98.793,ot2,YPD,13,1,4,1,1.2811126240031123
736,88.702,ot2,YPD,13,1,4,2,1.149778993350357
737,80.357,ot2,YPD,13,1,4,3,1.0347416268558698
738,79.273,ot2,YPD,13,1,4,4,1.0158776943383652
739,78.508,ot2,YPD,13,1,4,5,1.008905737968258
740,98.544,ot2,YPD,13,1,5,1,1.272454935178968
741,89.601,ot2,YPD,13,1,5,2,1.1514174098537613
742,81.72,ot2,YPD,13,1,5,3,1.0511151699122785
743,78.659,ot2,YPD,13,1,5,4,1.0155576212978028
744,78.125,ot2,YPD,13,1,5,5,1.006674655636734
745,99.482,ot2,YPD,13,1,6,1,1.2542646409884637
746,88.408,ot2,YPD,13,1,6,2,1.1243402729203495
747,81.272,ot2,YPD,13,1,6,3,1.0404813724235054
748,78.942,ot2,YPD,13,1,6,4,1.0155401754701932
749,79.211,ot2,YPD,13,1,6,5,1.0045655730428276
750,104.978,ot2,YPD,13,2,1,1,1.3743993925190818
751,94.93,ot2,YPD,13,2,1,2,1.2461275925439748
752,83.559,ot2,YPD,13,2,1,3,1.091261704822975
753,78.478,ot2,YPD,13,2,1,4,1.026285505047863
754,78.731,ot2,YPD,13,2,1,5,1.018802246434949
755,101.889,ot2,YPD,13,2,2,1,1.333154513457286
756,92.568,ot2,YPD,13,2,2,2,1.203979970085192
757,84.16,ot2,YPD,13,2,2,3,1.0737296028374224
758,77.941,ot2,YPD,13,2,2,4,1.010278944366672
759,76.932,ot2,YPD,13,2,2,5,1.0040458353997546
760,102.2,ot2,YPD,13,2,3,1,1.3329855223685927
761,94.614,ot2,YPD,13,2,3,2,1.2183576496645507
762,83.01,ot2,YPD,13,2,3,3,1.0618755836414109
763,78.285,ot2,YPD,13,2,3,4,1.00822965767715
764,76.563,ot2,YPD,13,2,3,5,0.9995430690096349
765,99.09,ot2,YPD,13,2,4,1,1.294448073154801
766,88.223,ot2,YPD,13,2,4,2,1.1488865737726266
767,80.388,ot2,YPD,13,2,4,3,1.039531365170501
768,78.383,ot2,YPD,13,2,4,4,1.0077526356389817
769,76.685,ot2,YPD,13,2,4,5,1.0014365001632386
770,98.736,ot2,YPD,13,2,5,1,1.2942194258749509
771,87.107,ot2,YPD,13,2,5,2,1.1406515988790824
772,79.846,ot2,YPD,13,2,5,3,1.0415057915057917
773,77.684,ot2,YPD,13,2,5,4,1.0136618082649371
774,76.166,ot2,YPD,13,2,5,5,1.010480789641265
775,99.753,ot2,YPD,13,2,6,1,1.2813487475915222
776,86.619,ot2,YPD,13,2,6,2,1.1377326520694049
777,79.267,ot2,YPD,13,2,6,3,1.043439914699804
778,77.57,ot2,YPD,13,2,6,4,1.0216257507112
779,78.87,ot2,YPD,13,2,6,5,1.0074598267889534
780,107.031,ot2,YPD,14,1,1,1,1.3863041732507837
781,99.997,ot2,YPD,14,1,1,2,1.2991516285354223
782,89.096,ot2,YPD,14,1,1,3,1.15716604974349
783,80.769,ot2,YPD,14,1,1,4,1.0477913991048844
784,78.434,ot2,YPD,14,1,1,5,1.0137521002972727
785,104.459,ot2,YPD,14,1,2,1,1.3564166158081314
786,98.18,ot2,YPD,14,1,2,2,1.266413848257359
787,87.074,ot2,YPD,14,1,2,3,1.1249434776429854
788,79.768,ot2,YPD,14,1,2,4,1.0337463065678296
789,77.765,ot2,YPD,14,1,2,5,1.015911792754778
790,104.552,ot2,YPD,14,1,3,1,1.3506265340395298
791,97.271,ot2,YPD,14,1,3,2,1.2509935052408203
792,86.497,ot2,YPD,14,1,3,3,1.1117580524922237
793,80.067,ot2,YPD,14,1,3,4,1.0307684385339289
794,77.813,ot2,YPD,14,1,3,5,1.0094310250888618
795,101.85,ot2,YPD,14,1,4,1,1.320754716981132
796,93.328,ot2,YPD,14,1,4,2,1.2097424397578649
797,82.062,ot2,YPD,14,1,4,3,1.0566965837829485
798,79.958,ot2,YPD,14,1,4,4,1.0246559192147011
799,78.771,ot2,YPD,14,1,4,5,1.0122855490586649
800,101.609,ot2,YPD,14,1,5,1,1.3120319198388513
801,94.157,ot2,YPD,14,1,5,2,1.2099642756174664
802,84.064,ot2,YPD,14,1,5,3,1.0812646309777996
803,79.335,ot2,YPD,14,1,5,4,1.0242853822914246
804,78.296,ot2,YPD,14,1,5,5,1.0088780651229916
805,102.809,ot2,YPD,14,1,6,1,1.296211309336191
806,92.807,ot2,YPD,14,1,6,2,1.1802851292747136
807,83.191,ot2,YPD,14,1,6,3,1.065049289463577
808,79.666,ot2,YPD,14,1,6,4,1.0248539892453752
809,79.388,ot2,YPD,14,1,6,5,1.006810313122218
810,108.085,ot2,YPD,14,2,1,1,1.4150770479569523
811,99.968,ot2,YPD,14,2,1,2,1.3122604358099237
812,87.686,ot2,YPD,14,2,1,3,1.1451593945488503
813,80.017,ot2,YPD,14,2,1,4,1.0464115708531672
814,79.609,ot2,YPD,14,2,1,5,1.0301638241155309
815,104.95,ot2,YPD,14,2,2,1,1.3732058042314887
816,97.679,ot2,YPD,14,2,2,2,1.270455875658451
817,87.886,ot2,YPD,14,2,2,3,1.1212666334953625
818,78.811,ot2,YPD,14,2,2,4,1.021555970342718
819,77.268,ot2,YPD,14,2,2,5,1.0084309989298113
820,105.247,ot2,YPD,14,2,3,1,1.3727272727272728
821,99.673,ot2,YPD,14,2,3,2,1.2835030969519812
822,86.442,ot2,YPD,14,2,3,3,1.105778209867857
823,79.188,ot2,YPD,14,2,3,4,1.019859361718569
824,76.776,ot2,YPD,14,2,3,5,1.0023238204652862
825,102.522,ot2,YPD,14,2,4,1,1.3392815153494448
826,93.391,ot2,YPD,14,2,4,2,1.2161870035160829
827,82.76,ot2,YPD,14,2,4,3,1.0702047044522895
828,79.059,ot2,YPD,14,2,4,4,1.0164438158909743
829,76.903,ot2,YPD,14,2,4,5,1.0042833823049298
830,102.152,ot2,YPD,14,2,5,1,1.3389959365578712
831,92.416,ot2,YPD,14,2,5,2,1.2101720661027158
832,82.111,ot2,YPD,14,2,5,3,1.0710502974016487
833,78.459,ot2,YPD,14,2,5,4,1.023774417057035
834,76.44,ot2,YPD,14,2,5,5,1.014115898959881
835,103.366,ot2,YPD,14,2,6,1,1.3277585099550415
836,91.498,ot2,YPD,14,2,6,2,1.201817871356705
837,81.14,ot2,YPD,14,2,6,3,1.0680953571945713
838,78.431,ot2,YPD,14,2,6,4,1.0329654409440523
839,79.028,ot2,YPD,14,2,6,5,1.0094780675982935
840,109.402,ot2,YPD,15,1,1,1,1.4170142216926145
841,103.165,ot2,YPD,15,1,1,2,1.340309986878175
842,93.026,ot2,YPD,15,1,1,3,1.208208325215923
843,82.799,ot2,YPD,15,1,1,4,1.0741259648440036
844,78.919,ot2,YPD,15,1,1,5,1.020020679850071
845,106.937,ot2,YPD,15,1,2,1,1.38859383724403
846,101.532,ot2,YPD,15,1,2,2,1.309650955808374
847,90.658,ot2,YPD,15,1,2,3,1.1712465925093345
848,81.028,ot2,YPD,15,1,2,4,1.0500751645845214
849,78.179,ot2,YPD,15,1,2,5,1.021320234627092
850,106.999,ot2,YPD,15,1,3,1,1.3822374370236403
851,100.852,ot2,YPD,15,1,3,2,1.2970484213233875
852,90.153,ot2,YPD,15,1,3,3,1.1587491324130486
853,81.12,ot2,YPD,15,1,3,4,1.0443245748419738
854,77.948,ot2,YPD,15,1,3,5,1.011182315855019
855,104.22,ot2,YPD,15,1,4,1,1.3514880373468197
856,97.116,ot2,YPD,15,1,4,2,1.2588435065524255
857,84.217,ot2,YPD,15,1,4,3,1.084446104121866
858,80.762,ot2,YPD,15,1,4,4,1.0349591203834223
859,78.954,ot2,YPD,15,1,4,5,1.0146372807299364
860,103.882,ot2,YPD,15,1,5,1,1.341382160012396
861,97.819,ot2,YPD,15,1,5,2,1.2570227967822356
862,86.781,ot2,YPD,15,1,5,3,1.1162117665217504
863,80.167,ot2,YPD,15,1,5,4,1.0350272419758826
864,78.326,ot2,YPD,15,1,5,5,1.009264628190756
865,105.211,ot2,YPD,15,1,6,1,1.326495618735422
866,96.476,ot2,YPD,15,1,6,2,1.2269461153997787
867,85.555,ot2,YPD,15,1,6,3,1.0953143003456665
868,80.46,ot2,YPD,15,1,6,4,1.0350683098772735
869,79.412,ot2,YPD,15,1,6,5,1.0071146846584065
870,110.606,ot2,YPD,15,2,1,1,1.44808263835247
871,103.64,ot2,YPD,15,2,1,2,1.3604620635337357
872,91.992,ot2,YPD,15,2,1,3,1.2013947839260295
873,81.941,ot2,YPD,15,2,1,4,1.0715724224512213
874,80.56,ot2,YPD,15,2,1,5,1.0424700432205802
875,107.404,ot2,YPD,15,2,2,1,1.4053148756329568
876,101.442,ot2,YPD,15,2,2,2,1.319399102555765
877,91.875,ot2,YPD,15,2,2,3,1.1721590691621695
878,79.73,ot2,YPD,15,2,2,4,1.0334681391610931
879,77.496,ot2,YPD,15,2,2,5,1.011406645610921
880,107.751,ot2,YPD,15,2,3,1,1.4053867223164211
881,103.131,ot2,YPD,15,2,3,2,1.3280322443565935
882,90.275,ot2,YPD,15,2,3,3,1.154810484438361
883,80.218,ot2,YPD,15,2,3,4,1.0331246941246168
884,76.804,ot2,YPD,15,2,3,5,1.0026893652575786
885,105.083,ot2,YPD,15,2,4,1,1.3727367733507512
886,97.488,ot2,YPD,15,2,4,2,1.2695403047271778
887,85.548,ot2,YPD,15,2,4,3,1.1062575163905808
888,79.699,ot2,YPD,15,2,4,4,1.024672152224222
889,76.93,ot2,YPD,15,2,4,5,1.004635977799543
890,104.714,ot2,YPD,15,2,5,1,1.3725783195700614
891,96.934,ot2,YPD,15,2,5,2,1.269334520598172
892,84.832,ot2,YPD,15,2,5,3,1.106542836272566
893,79.233,ot2,YPD,15,2,5,4,1.0338739773216592
894,76.487,ot2,YPD,15,2,5,5,1.0147394396094247
895,106.039,ot2,YPD,15,2,6,1,1.3620937700706488
896,95.729,ot2,YPD,15,2,6,2,1.2573916698409364
897,83.252,ot2,YPD,15,2,6,3,1.0958969026024457
898,79.342,ot2,YPD,15,2,6,4,1.0449636497734696
899,78.949,ot2,YPD,15,2,6,5,1.0084689471936232
900,111.423,ot2,YPD,16,1,1,1,1.4431909437090382
901,105.806,ot2,YPD,16,1,1,2,1.374621610736511
902,96.57,ot2,YPD,16,1,1,3,1.254237288135593
903,85.371,ot2,YPD,16,1,1,4,1.1074917299085425
904,79.678,ot2,YPD,16,1,1,5,1.0298306837275428
905,109.058,ot2,YPD,16,1,2,1,1.4161353572866215
906,104.215,ot2,YPD,16,1,2,2,1.344258700306994
907,94.219,ot2,YPD,16,1,2,3,1.2172525612702347
908,82.704,ot2,YPD,16,1,2,4,1.071795137628946
909,78.822,ot2,YPD,16,1,2,5,1.029720302559212
910,109.172,ot2,YPD,16,1,3,1,1.4103087456400982
911,103.683,ot2,YPD,16,1,3,2,1.333457655456241
912,93.731,ot2,YPD,16,1,3,3,1.2047376674121486
913,82.535,ot2,YPD,16,1,3,4,1.062541035312898
914,78.247,ot2,YPD,16,1,3,5,1.0150611005889527
915,106.24,ot2,YPD,16,1,4,1,1.3776826817091357
916,99.991,ot2,YPD,16,1,4,2,1.2961100237209482
